    Time      Ur        Uinf      Ct_adm    a        Yaw(deg)  Thrust     Power  
   74.500     6.795     7.906     0.483     0.141     0.000  169805.0  1153815.6
   75.000     6.817     7.932     0.483     0.141     0.000  170987.0  1165697.1
   75.500     6.839     7.957     0.483     0.141     0.000  172068.4  1176727.2
   76.000     6.858     7.980     0.483     0.141     0.000  173110.0  1187242.2
   76.500     6.876     8.001     0.483     0.141     0.000  174028.0  1196587.2
   77.000     6.891     8.018     0.484     0.141     0.000  174952.3  1205596.4
   77.500     6.904     8.034     0.484     0.141     0.000  175633.4  1212492.0
   78.000     6.913     8.045     0.484     0.141     0.000  176482.4  1220096.3
   78.500     6.920     8.055     0.484     0.141     0.000  176888.4  1224150.6
   79.000     6.925     8.061     0.485     0.141     0.000  177733.1  1230803.2
   79.500     6.927     8.067     0.485     0.141     0.000  177871.0  1232099.6
   80.000     6.927     8.067     0.487     0.142     0.000  178815.4  1238637.2
   80.500     6.925     8.070     0.487     0.142     0.000  178734.3  1237693.9
   81.000     6.922     8.066     0.490     0.143     0.000  179900.3  1245185.7
   81.500     6.917     8.069     0.490     0.143     0.000  179676.7  1242795.2
   82.000     6.912     8.063     0.493     0.144     0.000  181179.6  1252310.4
   82.500     6.906     8.068     0.493     0.144     0.000  180898.4  1249342.1
   83.000     6.901     8.062     0.497     0.145     0.000  182819.7  1261705.4
   83.500     6.896     8.070     0.497     0.145     0.000  182557.2  1258939.1
   84.000     6.892     8.065     0.502     0.147     0.000  184916.8  1274505.2
   84.500     6.889     8.077     0.502     0.147     0.000  184726.6  1272496.1
   85.000     6.887     8.075     0.508     0.149     0.000  187463.7  1290979.5
   85.500     6.885     8.091     0.508     0.149     0.000  187365.5  1289941.9
   86.000     6.884     8.091     0.513     0.151     0.000  190346.1  1310433.5
   86.500     6.884     8.110     0.513     0.151     0.000  190321.2  1310182.2
   87.000     6.885     8.111     0.519     0.153     0.000  193365.5  1331324.1
   87.500     6.885     8.130     0.519     0.153     0.000  193363.7  1331338.7
   88.000     6.886     8.131     0.524     0.155     0.000  196276.5  1351570.2
   88.500     6.886     8.149     0.524     0.155     0.000  196235.5  1351196.5
   89.000     6.885     8.149     0.529     0.157     0.000  198844.4  1369104.4
   89.500     6.883     8.164     0.529     0.157     0.000  198714.9  1367820.3
   90.000     6.881     8.161     0.533     0.158     0.000  200918.6  1382563.6
   90.500     6.877     8.172     0.533     0.158     0.000  200682.8  1380180.4
   91.000     6.873     8.167     0.540     0.161     0.000  204432.7  1405164.2
   91.500     6.867     8.185     0.540     0.161     0.000  204033.2  1401096.7
   92.000     6.861     8.178     0.548     0.164     0.000  207624.5  1424455.6
   92.500     6.852     8.193     0.548     0.164     0.000  207103.1  1419149.7
   93.000     6.845     8.184     0.555     0.166     0.000  210582.0  1441376.3
   93.500     6.835     8.199     0.555     0.166     0.000  209992.8  1435401.4
   94.000     6.827     8.189     0.561     0.169     0.000  213408.8  1457015.0
   94.500     6.818     8.203     0.561     0.169     0.000  212796.6  1450840.4
   95.000     6.810     8.194     0.568     0.171     0.000  216184.4  1472201.9
   95.500     6.801     8.208     0.568     0.171     0.000  215573.7  1466076.7
   96.000     6.793     8.199     0.573     0.173     0.000  217763.5  1479287.3
   96.500     6.785     8.207     0.573     0.173     0.000  217208.5  1473758.6
   97.000     6.778     8.199     0.576     0.174     0.000  218610.1  1481779.8
   97.500     6.771     8.203     0.576     0.174     0.000  218131.9  1477057.4
   98.000     6.766     8.196     0.578     0.175     0.000  219055.3  1482075.3
   98.500     6.760     8.198     0.578     0.175     0.000  218663.1  1478248.6
   99.000     6.756     8.193     0.580     0.176     0.000  219386.7  1482212.3
   99.500     6.752     8.195     0.580     0.176     0.000  219096.0  1479434.4
  100.000     6.750     8.192     0.583     0.177     0.000  220298.5  1487019.7
  100.500     6.748     8.199     0.583     0.177     0.000  220125.4  1485435.8
  101.000     6.748     8.199     0.584     0.177     0.000  220752.1  1489610.2
  101.500     6.749     8.205     0.584     0.177     0.000  220785.9  1490090.8
  102.000     6.752     8.209     0.583     0.177     0.000  220710.7  1490289.5
  102.500     6.758     8.214     0.583     0.177     0.000  221054.0  1493846.7
  103.000     6.766     8.224     0.584     0.178     0.000  221923.1  1501498.9
  103.500     6.776     8.239     0.584     0.178     0.000  222600.4  1508385.9
  104.000     6.789     8.254     0.583     0.177     0.000  222791.7  1512581.8
  104.500     6.805     8.270     0.583     0.177     0.000  223860.9  1523442.9
  105.000     6.824     8.292     0.583     0.177     0.000  225306.1  1537466.9
  105.500     6.845     8.319     0.583     0.177     0.000  226692.9  1551624.6
  106.000     6.867     8.346     0.582     0.177     0.000  227282.5  1560787.3
  106.500     6.892     8.370     0.582     0.177     0.000  228922.8  1577647.5
  107.000     6.917     8.400     0.579     0.176     0.000  228947.9  1583562.3
  107.500     6.943     8.421     0.579     0.176     0.000  230699.9  1601688.5
  108.000     6.968     8.452     0.576     0.175     0.000  230720.4  1607646.7
  108.500     6.993     8.471     0.576     0.175     0.000  232391.8  1625043.5
  109.000     7.015     8.498     0.573     0.173     0.000  231722.5  1625595.5
  109.500     7.037     8.510     0.573     0.173     0.000  233157.3  1640619.3
  110.000     7.055     8.532     0.569     0.172     0.000  231833.3  1635496.9
  110.500     7.071     8.535     0.569     0.172     0.000  232913.5  1646877.6
  111.000     7.083     8.550     0.564     0.170     0.000  230821.3  1634921.5
  111.500     7.093     8.544     0.564     0.170     0.000  231489.8  1641990.5
  112.000     7.099     8.551     0.559     0.168     0.000  229036.1  1625947.6
  112.500     7.103     8.538     0.559     0.168     0.000  229289.8  1628590.6
  113.000     7.103     8.538     0.555     0.166     0.000  226441.3  1608315.6
  113.500     7.101     8.517     0.555     0.166     0.000  226354.5  1607275.2
  114.000     7.096     8.512     0.550     0.165     0.000  223121.1  1583232.6
  114.500     7.090     8.487     0.550     0.165     0.000  222832.3  1579992.4
  115.000     7.083     8.478     0.545     0.163     0.000  219756.6  1556637.6
  115.500     7.077     8.454     0.545     0.163     0.000  219416.0  1552836.3
  116.000     7.070     8.446     0.544     0.162     0.000  218266.9  1543255.2
  116.500     7.065     8.434     0.544     0.162     0.000  217954.3  1539785.0
  117.000     7.060     8.428     0.539     0.160     0.000  214657.4  1515452.9
  117.500     7.058     8.407     0.539     0.160     0.000  214590.4  1514640.6
  118.000     7.058     8.407     0.534     0.159     0.000  211985.8  1496265.0
  118.500     7.062     8.395     0.534     0.159     0.000  212207.2  1498562.0
  119.000     7.067     8.401     0.530     0.157     0.000  209810.6  1482742.9
  119.500     7.076     8.394     0.530     0.157     0.000  210328.7  1488236.5
  120.000     7.086     8.407     0.526     0.156     0.000  209098.7  1481682.4
  120.500     7.099     8.410     0.526     0.156     0.000  209845.6  1489658.2
  121.000     7.113     8.427     0.520     0.154     0.000  207135.6  1473294.0
  121.500     7.130     8.425     0.520     0.154     0.000  208100.9  1483658.6
  122.000     7.147     8.445     0.516     0.152     0.000  206742.1  1477513.1
  122.500     7.165     8.452     0.516     0.152     0.000  207796.5  1488898.9
  123.000     7.183     8.473     0.512     0.151     0.000  206071.3  1480257.7
  123.500     7.202     8.479     0.512     0.151     0.000  207139.6  1491852.2
  124.000     7.220     8.500     0.507     0.149     0.000  205292.2  1482182.9
  124.500     7.238     8.503     0.507     0.149     0.000  206301.1  1493176.6
  125.000     7.254     8.522     0.502     0.147     0.000  204776.9  1485462.3
  125.500     7.270     8.526     0.502     0.147     0.000  205663.3  1495139.7
  126.000     7.284     8.542     0.498     0.146     0.000  203896.2  1485096.5
  126.500     7.297     8.542     0.498     0.146     0.000  204646.4  1493280.9
  127.000     7.308     8.555     0.494     0.144     0.000  202894.3  1482785.2
  127.500     7.319     8.553     0.494     0.144     0.000  203516.4  1489548.6
  128.000     7.328     8.564     0.490     0.143     0.000  201910.7  1479645.3
  128.500     7.337     8.562     0.490     0.143     0.000  202430.1  1485266.0
  129.000     7.345     8.571     0.486     0.142     0.000  200686.3  1474003.9
  129.500     7.353     8.566     0.486     0.142     0.000  201147.7  1478982.6
  130.000     7.360     8.575     0.483     0.141     0.000  199636.2  1469263.6
  130.500     7.367     8.572     0.483     0.141     0.000  200069.7  1473945.8
  131.000     7.374     8.580     0.480     0.139     0.000  198756.9  1465635.8
  131.500     7.381     8.578     0.480     0.139     0.000  199183.2  1470258.6
  132.000     7.388     8.586     0.478     0.139     0.000  198362.5  1465584.4
  132.500     7.396     8.587     0.478     0.139     0.000  198776.3  1470093.8
  133.000     7.403     8.595     0.476     0.138     0.000  198173.7  1466988.0
  133.500     7.409     8.597     0.476     0.138     0.000  198559.2  1471203.3
  134.000     7.416     8.604     0.475     0.138     0.000  198074.1  1468824.6
  134.500     7.421     8.606     0.475     0.138     0.000  198397.8  1472366.0
  135.000     7.426     8.611     0.474     0.137     0.000  198053.4  1470727.9
  135.500     7.430     8.612     0.474     0.137     0.000  198265.6  1473031.8
  136.000     7.432     8.614     0.473     0.137     0.000  197995.3  1471440.6
  136.500     7.432     8.613     0.473     0.137     0.000  198044.0  1471918.8
  137.000     7.431     8.611     0.472     0.137     0.000  197443.0  1467184.6
  137.500     7.428     8.604     0.472     0.137     0.000  197298.7  1465506.2
  138.000     7.423     8.598     0.471     0.136     0.000  196626.9  1459492.6
  138.500     7.416     8.588     0.471     0.136     0.000  196271.9  1455468.2
  139.000     7.406     8.577     0.471     0.136     0.000  195567.4  1448458.3
  139.500     7.396     8.563     0.471     0.136     0.000  195012.5  1442229.1
  140.000     7.383     8.549     0.471     0.136     0.000  194238.4  1434071.6
  140.500     7.369     8.532     0.471     0.136     0.000  193529.7  1426173.1
  141.000     7.355     8.515     0.471     0.136     0.000  192720.8  1417370.9
  141.500     7.339     8.497     0.471     0.136     0.000  191932.2  1408644.0
  142.000     7.324     8.479     0.471     0.136     0.000  191315.7  1401184.6
  142.500     7.309     8.463     0.471     0.136     0.000  190530.6  1392559.9
  143.000     7.295     8.446     0.472     0.137     0.000  190138.8  1386983.2
  143.500     7.281     8.433     0.472     0.137     0.000  189442.6  1379393.3
  144.000     7.270     8.419     0.472     0.137     0.000  189279.3  1375998.6
  144.500     7.260     8.411     0.472     0.137     0.000  188743.7  1370212.1
  145.000     7.252     8.401     0.474     0.137     0.000  188895.0  1369814.7
  145.500     7.246     8.398     0.474     0.137     0.000  188559.3  1366237.3
  146.000     7.242     8.393     0.474     0.137     0.000  188754.9  1366930.1
  146.500     7.240     8.394     0.474     0.137     0.000  188624.5  1365605.1
  147.000     7.240     8.393     0.475     0.138     0.000  188921.5  1367722.2
  147.500     7.241     8.397     0.475     0.138     0.000  188951.1  1368143.7
  148.000     7.243     8.399     0.475     0.138     0.000  189098.1  1369613.6
  148.500     7.246     8.403     0.475     0.138     0.000  189210.7  1370932.3
  149.000     7.248     8.406     0.475     0.138     0.000  189252.5  1371747.7
  149.500     7.251     8.408     0.475     0.138     0.000  189350.6  1372896.4
  150.000     7.252     8.410     0.474     0.137     0.000  189129.5  1371564.5
  150.500     7.252     8.409     0.474     0.137     0.000  189130.2  1371639.9
  151.000     7.251     8.407     0.474     0.137     0.000  188772.1  1368823.2
  151.500     7.249     8.402     0.474     0.137     0.000  188615.5  1367183.6
  152.000     7.244     8.397     0.473     0.137     0.000  188015.1  1362003.1
  152.500     7.238     8.388     0.473     0.137     0.000  187690.8  1358551.9
  153.000     7.231     8.380     0.473     0.137     0.000  186998.6  1352148.8
  153.500     7.222     8.368     0.473     0.137     0.000  186526.0  1347113.5
  154.000     7.212     8.356     0.472     0.137     0.000  185637.9  1338865.2
  154.500     7.202     8.342     0.472     0.137     0.000  185059.6  1332721.2
  155.000     7.190     8.329     0.472     0.137     0.000  184403.5  1325880.0
  155.500     7.178     8.314     0.472     0.137     0.000  183750.4  1318961.9
  156.000     7.165     8.300     0.472     0.137     0.000  183028.9  1311478.9
  156.500     7.152     8.285     0.472     0.137     0.000  182334.9  1304145.0
  157.000     7.139     8.269     0.472     0.137     0.000  181677.7  1297031.3
  157.500     7.126     8.254     0.472     0.137     0.000  180956.6  1289416.8
  158.000     7.112     8.237     0.472     0.137     0.000  180425.7  1283111.6
  158.500     7.097     8.222     0.472     0.137     0.000  179670.1  1275128.1
  159.000     7.082     8.204     0.473     0.137     0.000  179310.6  1269878.1
  159.500     7.066     8.189     0.473     0.137     0.000  178493.8  1261242.3
  160.000     7.049     8.169     0.475     0.138     0.000  178373.7  1257401.0
  160.500     7.031     8.153     0.475     0.138     0.000  177456.0  1247705.0
  161.000     7.012     8.130     0.477     0.138     0.000  177516.4  1244714.3
  161.500     6.991     8.112     0.477     0.138     0.000  176463.1  1233617.8
  162.000     6.969     8.087     0.479     0.139     0.000  176703.4  1231381.4
  162.500     6.945     8.067     0.479     0.139     0.000  175499.6  1218764.5
  163.000     6.920     8.038     0.481     0.140     0.000  175361.4  1213422.9
  163.500     6.893     8.015     0.481     0.140     0.000  174047.7  1199745.6
  164.000     6.867     7.984     0.484     0.141     0.000  174190.8  1196083.2
  164.500     6.839     7.961     0.484     0.141     0.000  172817.4  1181889.2
  165.000     6.812     7.930     0.488     0.142     0.000  173118.0  1179262.7
  165.500     6.785     7.909     0.488     0.142     0.000  171766.3  1165397.1
  166.000     6.759     7.879     0.491     0.143     0.000  172260.8  1164329.9
  166.500     6.734     7.861     0.491     0.143     0.000  171015.3  1151644.9
  167.000     6.711     7.835     0.495     0.145     0.000  171898.0  1153679.3
  167.500     6.690     7.823     0.495     0.145     0.000  170815.6  1142729.7
  168.000     6.671     7.801     0.499     0.146     0.000  171842.5  1146338.8
  168.500     6.653     7.793     0.499     0.146     0.000  170953.1  1137395.2
  169.000     6.638     7.775     0.503     0.148     0.000  172096.8  1142413.3
  169.500     6.624     7.772     0.503     0.148     0.000  171388.1  1135326.2
  170.000     6.613     7.758     0.507     0.149     0.000  172569.5  1141119.5
  170.500     6.601     7.757     0.507     0.149     0.000  171998.3  1135434.9
  171.000     6.592     7.746     0.511     0.150     0.000  173401.7  1143039.7
  171.500     6.582     7.747     0.511     0.150     0.000  172903.6  1138103.3
  172.000     6.574     7.737     0.515     0.152     0.000  174223.9  1145298.9
  172.500     6.565     7.739     0.515     0.152     0.000  173752.9  1140648.3
  173.000     6.556     7.729     0.518     0.153     0.000  175034.4  1147607.7
  173.500     6.548     7.730     0.518     0.153     0.000  174563.0  1142972.8
  174.000     6.539     7.720     0.522     0.154     0.000  175833.4  1149829.2
  174.500     6.530     7.721     0.522     0.154     0.000  175356.6  1145160.4
  175.000     6.522     7.712     0.526     0.156     0.000  176761.7  1152880.0
  175.500     6.513     7.714     0.526     0.156     0.000  176286.4  1148240.2
  176.000     6.506     7.704     0.529     0.157     0.000  177751.0  1156362.3
  176.500     6.497     7.707     0.529     0.157     0.000  177294.1  1151910.4
  177.000     6.490     7.699     0.533     0.158     0.000  178849.9  1160687.4
  177.500     6.482     7.703     0.533     0.158     0.000  178426.0  1156557.2
  178.000     6.475     7.695     0.538     0.160     0.000  180065.8  1165973.2
  178.500     6.468     7.700     0.538     0.160     0.000  179683.5  1162242.8
  179.000     6.462     7.693     0.541     0.161     0.000  181130.4  1170520.7
  179.500     6.456     7.698     0.541     0.161     0.000  180799.2  1167281.1
  180.000     6.451     7.692     0.545     0.163     0.000  182358.3  1176411.1
  180.500     6.446     7.698     0.545     0.163     0.000  182064.9  1173536.0
  181.000     6.441     7.693     0.550     0.165     0.000  184298.1  1187083.8
  181.500     6.436     7.703     0.550     0.165     0.000  183998.4  1184151.9
  182.000     6.431     7.697     0.553     0.166     0.000  185549.8  1193240.0
  182.500     6.425     7.703     0.553     0.166     0.000  185242.6  1190246.0
  183.000     6.420     7.697     0.558     0.167     0.000  186972.4  1200394.0
  183.500     6.414     7.703     0.558     0.167     0.000  186615.9  1196937.9
  184.000     6.408     7.696     0.562     0.169     0.000  188324.9  1206727.1
  184.500     6.400     7.701     0.562     0.169     0.000  187882.9  1202460.7
  185.000     6.392     7.692     0.566     0.171     0.000  189765.4  1213017.1
  185.500     6.383     7.696     0.566     0.171     0.000  189198.8  1207569.1
  186.000     6.373     7.684     0.572     0.173     0.000  191412.9  1219781.1
  186.500     6.360     7.689     0.572     0.173     0.000  190689.4  1212850.9
  187.000     6.348     7.674     0.577     0.175     0.000  192649.5  1222910.4
  187.500     6.333     7.675     0.577     0.175     0.000  191779.3  1214616.1
  188.000     6.319     7.657     0.583     0.177     0.000  194147.1  1226782.2
  188.500     6.302     7.660     0.583     0.177     0.000  193129.6  1217147.1
  189.000     6.286     7.640     0.590     0.180     0.000  195467.0  1228672.2
  189.500     6.268     7.642     0.590     0.180     0.000  194333.6  1218023.4
  190.000     6.250     7.620     0.596     0.182     0.000  196538.7  1228388.6
  190.500     6.231     7.620     0.596     0.182     0.000  195331.4  1217140.4
  191.000     6.213     7.598     0.603     0.185     0.000  197444.2  1226735.9
  191.500     6.194     7.598     0.603     0.185     0.000  196204.7  1215281.6
  192.000     6.176     7.576     0.609     0.187     0.000  198267.0  1224494.0
  192.500     6.157     7.576     0.609     0.187     0.000  197039.2  1213230.6
