    Time      Ur        Uinf      Ct_adm    a        Yaw(deg)  Thrust     Power  
  447.000     6.939     7.876     0.417     0.118     0.000  145321.3  1008401.0
  447.500     6.936     7.867     0.417     0.118     0.000  145130.1  1006614.7
  448.000     6.933     7.864     0.415     0.118     0.000  143997.5   998353.1
  448.500     6.931     7.855     0.415     0.118     0.000  143858.7   997097.7
  449.000     6.929     7.853     0.413     0.117     0.000  142869.3   989947.1
  449.500     6.927     7.846     0.413     0.117     0.000  142765.8   989008.6
  450.000     6.926     7.844     0.412     0.117     0.000  141950.4   983139.2
  450.500     6.925     7.838     0.412     0.117     0.000  141896.5   982640.6
  451.000     6.925     7.838     0.411     0.116     0.000  141337.7   978719.4
  451.500     6.926     7.836     0.411     0.116     0.000  141383.3   979170.3
  452.000     6.928     7.838     0.410     0.116     0.000  141045.4   977175.3
  452.500     6.933     7.841     0.410     0.116     0.000  141268.6   979404.1
  453.000     6.940     7.849     0.409     0.116     0.000  141244.5   980294.9
  453.500     6.951     7.859     0.409     0.116     0.000  141725.8   985185.3
  454.000     6.966     7.876     0.408     0.115     0.000  141924.6   988636.6
  454.500     6.985     7.894     0.408     0.115     0.000  142724.1   996891.4
  455.000     7.008     7.920     0.407     0.115     0.000  143171.5  1003292.6
  455.500     7.035     7.948     0.407     0.115     0.000  144300.4  1015126.4
  456.000     7.066     7.982     0.406     0.114     0.000  145038.9  1024793.8
  456.500     7.100     8.018     0.406     0.114     0.000  146446.5  1039761.2
  457.000     7.137     8.059     0.404     0.114     0.000  147171.2  1050307.3
  457.500     7.175     8.098     0.404     0.114     0.000  148756.0  1067382.9
  458.000     7.215     8.143     0.402     0.113     0.000  149368.3  1077664.5
  458.500     7.255     8.181     0.402     0.113     0.000  150999.9  1095447.8
  459.000     7.293     8.225     0.399     0.112     0.000  151411.4  1104300.5
  459.500     7.331     8.260     0.399     0.112     0.000  152967.6  1121425.9
  460.000     7.367     8.300     0.397     0.112     0.000  153239.0  1128854.2
  460.500     7.400     8.331     0.397     0.112     0.000  154637.1  1144360.9
  461.000     7.431     8.366     0.395     0.111     0.000  154712.1  1149707.8
  461.500     7.460     8.391     0.395     0.111     0.000  155928.0  1163283.6
  462.000     7.487     8.421     0.392     0.110     0.000  156010.3  1168063.2
  462.500     7.512     8.444     0.392     0.110     0.000  157070.3  1179973.5
  463.000     7.536     8.470     0.391     0.110     0.000  157232.9  1184913.6
  463.500     7.559     8.491     0.391     0.110     0.000  158197.0  1195816.7
  464.000     7.581     8.516     0.390     0.109     0.000  158531.9  1201877.0
  464.500     7.604     8.538     0.390     0.109     0.000  159467.7  1212534.7
  465.000     7.626     8.563     0.389     0.109     0.000  160004.1  1220197.7
  465.500     7.649     8.586     0.389     0.109     0.000  160966.2  1231239.3
  466.000     7.673     8.613     0.389     0.109     0.000  161962.6  1242675.9
  466.500     7.697     8.640     0.389     0.109     0.000  162973.9  1254378.3
  467.000     7.722     8.668     0.389     0.109     0.000  164087.9  1267029.9
  467.500     7.747     8.697     0.389     0.109     0.000  165147.8  1279400.7
  468.000     7.773     8.726     0.389     0.109     0.000  166410.3  1293464.4
  468.500     7.799     8.756     0.389     0.109     0.000  167492.6  1306194.4
  469.000     7.824     8.784     0.390     0.109     0.000  168782.8  1320591.6
  469.500     7.849     8.814     0.390     0.109     0.000  169850.6  1333226.5
  470.000     7.874     8.842     0.390     0.110     0.000  171212.2  1348122.7
  470.500     7.898     8.870     0.390     0.110     0.000  172226.5  1360161.2
  471.000     7.920     8.895     0.391     0.110     0.000  173328.1  1372756.5
  471.500     7.941     8.919     0.391     0.110     0.000  174259.6  1383819.2
  472.000     7.961     8.942     0.391     0.110     0.000  175428.5  1396563.4
  472.500     7.979     8.963     0.391     0.110     0.000  176240.3  1406195.5
  473.000     7.995     8.982     0.392     0.110     0.000  177466.5  1418862.6
  473.500     8.009     9.000     0.392     0.110     0.000  178116.1  1426557.0
  474.000     8.021     9.014     0.393     0.110     0.000  179362.9  1438688.9
  474.500     8.030     9.028     0.393     0.110     0.000  179803.2  1443886.9
  475.000     8.037     9.036     0.395     0.111     0.000  181056.2  1455190.5
  475.500     8.041     9.045     0.395     0.111     0.000  181247.3  1457407.3
  476.000     8.042     9.046     0.397     0.112     0.000  182438.8  1467209.5
  476.500     8.040     9.050     0.397     0.112     0.000  182366.6  1466268.4
  477.000     8.036     9.045     0.399     0.112     0.000  183395.9  1473757.0
  477.500     8.029     9.044     0.399     0.112     0.000  183083.7  1469941.3
  478.000     8.020     9.034     0.401     0.113     0.000  183906.2  1474911.1
  478.500     8.009     9.028     0.401     0.113     0.000  183408.7  1468893.1
  479.000     7.997     9.015     0.403     0.114     0.000  183981.4  1471259.8
  479.500     7.983     9.006     0.403     0.114     0.000  183370.6  1463915.3
  480.000     7.970     8.990     0.404     0.114     0.000  183705.0  1464070.6
  480.500     7.955     8.980     0.404     0.114     0.000  183054.1  1456276.3
  481.000     7.942     8.964     0.406     0.114     0.000  183219.4  1455048.2
  481.500     7.928     8.953     0.406     0.114     0.000  182593.3  1447563.9
  482.000     7.915     8.938     0.406     0.115     0.000  182507.6  1444536.1
  482.500     7.903     8.927     0.406     0.115     0.000  181965.1  1438043.7
  483.000     7.892     8.915     0.407     0.115     0.000  181648.8  1433587.4
  483.500     7.883     8.906     0.407     0.115     0.000  181237.9  1428639.4
  484.000     7.875     8.897     0.406     0.115     0.000  180784.0  1423651.4
  484.500     7.869     8.889     0.406     0.115     0.000  180534.6  1420597.9
  485.000     7.865     8.884     0.406     0.115     0.000  180057.0  1416060.9
  485.500     7.862     8.880     0.406     0.115     0.000  179974.7  1414971.8
  486.000     7.861     8.879     0.405     0.114     0.000  179501.4  1411091.3
  486.500     7.862     8.877     0.405     0.114     0.000  179564.3  1411726.0
  487.000     7.864     8.879     0.404     0.114     0.000  179278.1  1409816.4
  487.500     7.867     8.880     0.404     0.114     0.000  179433.8  1411570.3
  488.000     7.870     8.884     0.404     0.114     0.000  179367.9  1411661.1
  488.500     7.874     8.887     0.404     0.114     0.000  179546.2  1413710.6
  489.000     7.877     8.891     0.404     0.114     0.000  179704.1  1415541.4
  489.500     7.880     8.894     0.404     0.114     0.000  179832.3  1417014.6
  490.000     7.881     8.895     0.405     0.114     0.000  180401.7  1421783.3
  490.500     7.881     8.898     0.405     0.114     0.000  180412.6  1421868.5
  491.000     7.880     8.896     0.406     0.115     0.000  181073.3  1426810.1
  491.500     7.876     8.896     0.406     0.115     0.000  180927.0  1425022.1
  492.000     7.871     8.891     0.408     0.115     0.000  181708.4  1430233.5
  492.500     7.863     8.888     0.408     0.115     0.000  181378.9  1426270.0
  493.000     7.854     8.877     0.410     0.116     0.000  182211.5  1431119.3
  493.500     7.842     8.871     0.410     0.116     0.000  181684.1  1424821.2
  494.000     7.829     8.855     0.413     0.117     0.000  182544.1  1429079.1
  494.500     7.812     8.845     0.413     0.117     0.000  181811.5  1420388.0
  495.000     7.795     8.825     0.416     0.118     0.000  182716.6  1424189.3
  495.500     7.774     8.812     0.416     0.118     0.000  181782.7  1413188.1
  496.000     7.752     8.787     0.419     0.119     0.000  182548.4  1415162.7
  496.500     7.728     8.770     0.419     0.119     0.000  181444.5  1402257.1
  497.000     7.704     8.742     0.422     0.120     0.000  182062.1  1402531.6
  497.500     7.677     8.722     0.422     0.120     0.000  180845.2  1388421.5
  498.000     7.651     8.692     0.425     0.121     0.000  181312.2  1387264.5
  498.500     7.624     8.672     0.425     0.121     0.000  180060.7  1372871.6
  499.000     7.599     8.642     0.427     0.121     0.000  180029.5  1367976.7
  499.500     7.573     8.620     0.427     0.121     0.000  178840.9  1354414.1
  500.000     7.550     8.593     0.429     0.122     0.000  178756.9  1349536.8
  500.500     7.527     8.574     0.429     0.122     0.000  177699.9  1337556.9
  501.000     7.507     8.550     0.424     0.121     0.000  174199.8  1307647.8
  501.500     7.490     8.516     0.424     0.121     0.000  173428.3  1298942.9
  502.000     7.475     8.499     0.425     0.121     0.000  173207.9  1294717.8
  502.500     7.462     8.487     0.425     0.121     0.000  172600.4  1287876.6
  503.000     7.450     8.474     0.425     0.121     0.000  172106.9  1282186.8
  503.500     7.440     8.462     0.425     0.121     0.000  171646.2  1276996.3
  504.000     7.431     8.452     0.425     0.121     0.000  171069.5  1271158.0
  504.500     7.423     8.442     0.425     0.121     0.000  170713.0  1267138.8
  505.000     7.415     8.433     0.425     0.121     0.000  170341.7  1263119.3
  505.500     7.408     8.425     0.425     0.121     0.000  170027.7  1259588.8
  506.000     7.401     8.417     0.424     0.121     0.000  169710.6  1256046.7
  506.500     7.394     8.409     0.424     0.121     0.000  169385.2  1252414.6
  507.000     7.386     8.400     0.425     0.121     0.000  169180.0  1249610.7
  507.500     7.378     8.392     0.425     0.121     0.000  168802.3  1245434.8
  508.000     7.369     8.382     0.425     0.121     0.000  168569.9  1242236.2
  508.500     7.360     8.372     0.425     0.121     0.000  168124.2  1237350.4
  509.000     7.350     8.360     0.426     0.121     0.000  167909.0  1234065.8
  509.500     7.339     8.350     0.426     0.121     0.000  167395.5  1228475.9
  510.000     7.327     8.337     0.426     0.121     0.000  167137.2  1224682.1
  510.500     7.315     8.325     0.426     0.121     0.000  166568.6  1218524.0
  511.000     7.303     8.311     0.426     0.121     0.000  166146.0  1213386.3
  511.500     7.290     8.297     0.426     0.121     0.000  165544.3  1206892.6
  512.000     7.278     8.283     0.427     0.121     0.000  164982.1  1200673.8
  512.500     7.265     8.268     0.427     0.121     0.000  164372.0  1194107.3
  513.000     7.252     8.253     0.426     0.121     0.000  163659.5  1186823.1
  513.500     7.239     8.238     0.426     0.121     0.000  163069.3  1180484.6
  514.000     7.227     8.224     0.426     0.121     0.000  162469.4  1174140.8
  514.500     7.215     8.211     0.426     0.121     0.000  161919.2  1168242.8
  515.000     7.204     8.198     0.426     0.121     0.000  161197.3  1161206.0
  515.500     7.193     8.185     0.426     0.121     0.000  160709.0  1155982.5
  516.000     7.183     8.173     0.425     0.121     0.000  159940.8  1148859.0
  516.500     7.174     8.161     0.425     0.121     0.000  159520.2  1144372.3
  517.000     7.165     8.151     0.425     0.121     0.000  158860.1  1138262.2
  517.500     7.157     8.140     0.425     0.121     0.000  158492.5  1134352.8
  518.000     7.149     8.131     0.424     0.121     0.000  157842.4  1128478.9
  518.500     7.142     8.121     0.424     0.121     0.000  157504.7  1124901.4
  519.000     7.135     8.113     0.424     0.120     0.000  156947.0  1119763.9
  519.500     7.127     8.103     0.424     0.120     0.000  156611.0  1116221.8
  520.000     7.120     8.095     0.423     0.120     0.000  156078.3  1111253.1
  520.500     7.112     8.085     0.423     0.120     0.000  155723.2  1107531.0
  521.000     7.104     8.076     0.423     0.120     0.000  155119.9  1101997.8
  521.500     7.096     8.065     0.423     0.120     0.000  154736.4  1097998.6
  522.000     7.087     8.055     0.423     0.120     0.000  154235.7  1093112.1
  522.500     7.078     8.044     0.423     0.120     0.000  153816.7  1088755.7
  523.000     7.069     8.033     0.423     0.120     0.000  153438.4  1084629.7
  523.500     7.059     8.022     0.423     0.120     0.000  152982.0  1079889.5
  524.000     7.049     8.011     0.423     0.120     0.000  152642.0  1075918.6
  524.500     7.038     7.999     0.423     0.120     0.000  152154.6  1070851.5
  525.000     7.027     7.987     0.423     0.120     0.000  151649.4  1065626.2
  525.500     7.016     7.974     0.423     0.120     0.000  151148.1  1060408.9
  526.000     7.004     7.961     0.423     0.120     0.000  150733.7  1055792.3
  526.500     6.993     7.949     0.423     0.120     0.000  150231.5  1050560.5
  527.000     6.982     7.936     0.423     0.120     0.000  149754.9  1045533.5
  527.500     6.971     7.923     0.423     0.120     0.000  149272.4  1040508.4
  528.000     6.960     7.911     0.423     0.120     0.000  148784.8  1035512.2
  528.500     6.950     7.900     0.423     0.120     0.000  148343.5  1030925.0
  529.000     6.940     7.889     0.423     0.120     0.000  147728.6  1025238.3
  529.500     6.931     7.878     0.423     0.120     0.000  147357.3  1021390.6
  530.000     6.924     7.869     0.422     0.120     0.000  146693.9  1015671.2
  530.500     6.917     7.860     0.422     0.120     0.000  146424.2  1012887.3
  531.000     6.913     7.854     0.421     0.119     0.000  145567.2  1006245.1
  531.500     6.910     7.847     0.421     0.119     0.000  145441.4  1004949.9
  532.000     6.908     7.845     0.419     0.119     0.000  144601.6   998978.7
  532.500     6.910     7.842     0.419     0.119     0.000  144659.3   999565.5
  533.000     6.913     7.845     0.417     0.118     0.000  143832.2   994344.9
  533.500     6.920     7.846     0.417     0.118     0.000  144108.6   997168.8
  534.000     6.928     7.856     0.414     0.117     0.000  143314.1   992917.3
  534.500     6.940     7.862     0.414     0.117     0.000  143824.9   998153.6
  535.000     6.954     7.878     0.413     0.117     0.000  143864.7  1000452.0
  535.500     6.971     7.893     0.413     0.117     0.000  144576.1  1007781.3
  536.000     6.989     7.914     0.408     0.115     0.000  143185.0  1000695.8
  536.500     7.010     7.923     0.408     0.115     0.000  144073.1  1009921.4
  537.000     7.032     7.948     0.405     0.114     0.000  143677.7  1010271.2
  537.500     7.054     7.965     0.405     0.114     0.000  144632.3  1020278.2
  538.000     7.077     7.991     0.402     0.113     0.000  144163.6  1020201.1
  538.500     7.099     8.007     0.402     0.113     0.000  145088.1  1029987.5
  539.000     7.120     8.031     0.399     0.112     0.000  144559.5  1029261.5
  539.500     7.140     8.045     0.399     0.112     0.000  145371.4  1037948.1
  540.000     7.158     8.065     0.397     0.112     0.000  144826.6  1036641.7
  540.500     7.174     8.075     0.397     0.112     0.000  145472.7  1043636.1
  541.000     7.188     8.091     0.394     0.111     0.000  144819.3  1040946.6
  541.500     7.200     8.097     0.394     0.111     0.000  145278.2  1045989.1
  542.000     7.209     8.107     0.391     0.110     0.000  144415.2  1041135.7
  542.500     7.217     8.108     0.391     0.110     0.000  144687.7  1044204.1
  543.000     7.222     8.114     0.389     0.109     0.000  143760.8  1038242.7
  543.500     7.225     8.111     0.389     0.109     0.000  143854.9  1039391.0
  544.000     7.226     8.112     0.387     0.109     0.000  142906.8  1032653.8
  544.500     7.225     8.105     0.387     0.109     0.000  142837.5  1032016.9
  545.000     7.222     8.102     0.385     0.108     0.000  141878.9  1024638.2
  545.500     7.217     8.091     0.385     0.108     0.000  141672.0  1022479.1
  546.000     7.211     8.084     0.384     0.108     0.000  140700.7  1014554.3
  546.500     7.203     8.071     0.384     0.108     0.000  140395.2  1011292.7
  547.000     7.194     8.061     0.383     0.107     0.000  139429.7  1003122.1
  547.500     7.185     8.047     0.383     0.107     0.000  139073.9   999290.6
  548.000     7.176     8.037     0.381     0.107     0.000  137997.9   990232.2
  548.500     7.166     8.022     0.381     0.107     0.000  137645.4   986424.9
  549.000     7.157     8.012     0.379     0.106     0.000  136475.7   976799.0
  549.500     7.149     7.997     0.379     0.106     0.000  136172.5   973523.0
  550.000     7.142     7.989     0.377     0.105     0.000  134965.7   963886.2
  550.500     7.136     7.976     0.377     0.105     0.000  134741.9   961471.8
  551.000     7.131     7.971     0.375     0.105     0.000  133418.8   951347.7
  551.500     7.127     7.960     0.375     0.105     0.000  133292.1   949989.9
  552.000     7.125     7.957     0.372     0.104     0.000  131881.1   939605.2
  552.500     7.124     7.948     0.372     0.104     0.000  131847.5   939262.0
  553.000     7.124     7.948     0.368     0.103     0.000  130366.3   928699.9
  553.500     7.125     7.940     0.368     0.103     0.000  130409.5   929197.8
  554.000     7.127     7.942     0.364     0.101     0.000  128691.8   917202.2
  554.500     7.130     7.935     0.364     0.101     0.000  128797.3   918389.0
  555.000     7.134     7.939     0.360     0.100     0.000  127085.0   906638.6
  555.500     7.139     7.933     0.360     0.100     0.000  127242.1   908402.4
  556.000     7.145     7.939     0.356     0.099     0.000  125596.9   897327.6
  556.500     7.151     7.936     0.356     0.099     0.000  125810.5   899728.0
  557.000     7.159     7.944     0.352     0.098     0.000  124297.0   889839.8
  557.500     7.168     7.944     0.352     0.098     0.000  124585.8   893085.1
  558.000     7.179     7.955     0.348     0.096     0.000  123230.4   884650.4
  558.500     7.191     7.959     0.348     0.096     0.000  123615.7   888972.8
  559.000     7.205     7.974     0.345     0.095     0.000  122304.5   881221.4
  559.500     7.221     7.981     0.345     0.095     0.000  122797.2   886732.9
  560.000     7.238     8.000     0.341     0.094     0.000  121677.6   880707.8
  560.500     7.257     8.010     0.341     0.094     0.000  122262.8   887236.0
  561.000     7.276     8.031     0.337     0.093     0.000  121294.9   882536.8
  561.500     7.296     8.044     0.337     0.093     0.000  121937.2   889684.4
  562.000     7.316     8.066     0.334     0.092     0.000  120965.9   885016.4
  562.500     7.337     8.079     0.334     0.092     0.000  121622.4   892306.5
  563.000     7.356     8.100     0.330     0.091     0.000  120626.3   887350.8
  563.500     7.376     8.112     0.330     0.091     0.000  121258.8   894358.7
  564.000     7.394     8.131     0.326     0.090     0.000  120080.5   887838.6
  564.500     7.411     8.140     0.326     0.090     0.000  120666.5   894319.5
  565.000     7.428     8.158     0.325     0.089     0.000  120635.0   896050.8
  565.500     7.443     8.171     0.325     0.089     0.000  121143.5   901662.9
  566.000     7.457     8.186     0.318     0.087     0.000  118623.3   884524.4
  566.500     7.471     8.184     0.318     0.087     0.000  119091.0   889691.6
  567.000     7.483     8.197     0.315     0.086     0.000  118117.0   883885.7
  567.500     7.495     8.202     0.315     0.086     0.000  118502.6   888148.7
  568.000     7.504     8.212     0.312     0.085     0.000  117301.6   880286.8
  568.500     7.513     8.213     0.312     0.085     0.000  117588.0   883454.9
  569.000     7.520     8.220     0.309     0.084     0.000  116430.1   875503.4
  569.500     7.525     8.217     0.309     0.084     0.000  116594.5   877319.0
  570.000     7.527     8.220     0.307     0.084     0.000  115773.9   871433.4
  570.500     7.528     8.215     0.307     0.084     0.000  115797.7   871683.3
  571.000     7.526     8.213     0.305     0.083     0.000  115103.6   866246.6
  571.500     7.522     8.205     0.305     0.083     0.000  114990.2   864965.6
  572.000     7.516     8.199     0.304     0.083     0.000  114391.9   859795.9
  572.500     7.509     8.188     0.304     0.083     0.000  114164.0   857233.5
  573.000     7.500     8.178     0.304     0.083     0.000  113726.7   852924.3
  573.500     7.490     8.166     0.304     0.083     0.000  113418.6   849459.8
  574.000     7.479     8.154     0.305     0.083     0.000  113357.5   847745.4
  574.500     7.467     8.143     0.305     0.083     0.000  113004.1   843763.4
  575.000     7.455     8.130     0.305     0.083     0.000  112913.6   841721.4
  575.500     7.442     8.118     0.305     0.083     0.000  112556.4   837682.1
  576.000     7.430     8.105     0.306     0.083     0.000  112355.0   834840.2
  576.500     7.419     8.093     0.306     0.083     0.000  112025.0   831087.4
  577.000     7.408     8.081     0.306     0.083     0.000  111733.8   827688.1
  577.500     7.397     8.070     0.306     0.083     0.000  111442.5   824351.6
  578.000     7.387     8.059     0.306     0.083     0.000  111233.5   821680.5
  578.500     7.377     8.048     0.306     0.083     0.000  110971.3   818655.7
  579.000     7.368     8.038     0.306     0.083     0.000  110625.1   815040.3
  579.500     7.358     8.027     0.306     0.083     0.000  110378.4   812177.4
  580.000     7.349     8.017     0.306     0.083     0.000  110132.9   809319.9
  580.500     7.339     8.006     0.306     0.083     0.000  109883.6   806421.7
  581.000     7.329     7.995     0.306     0.083     0.000  109669.1   803760.2
  581.500     7.319     7.984     0.306     0.083     0.000  109411.5   800764.6
  582.000     7.309     7.973     0.306     0.083     0.000  109212.1   798190.8
  582.500     7.298     7.963     0.306     0.083     0.000  108955.2   795205.3
  583.000     7.289     7.952     0.306     0.084     0.000  108875.5   793548.0
  583.500     7.279     7.942     0.306     0.084     0.000  108638.1   790787.9
  584.000     7.270     7.933     0.307     0.084     0.000  108596.8   789539.6
  584.500     7.262     7.925     0.307     0.084     0.000  108402.9   787275.9
  585.000     7.256     7.918     0.307     0.084     0.000  108247.3   785414.2
  585.500     7.250     7.912     0.307     0.084     0.000  108117.7   783877.5
  586.000     7.246     7.907     0.307     0.084     0.000  108000.2   782569.3
  586.500     7.243     7.904     0.307     0.084     0.000  107941.4   781831.8
  587.000     7.242     7.902     0.307     0.084     0.000  107914.1   781466.2
  587.500     7.241     7.902     0.307     0.084     0.000  107925.1   781522.4
  588.000     7.242     7.903     0.306     0.084     0.000  107905.7   781504.4
  588.500     7.245     7.906     0.306     0.084     0.000  107990.9   782402.9
  589.000     7.249     7.910     0.306     0.084     0.000  108058.4   783335.8
  589.500     7.255     7.916     0.306     0.084     0.000  108228.5   785192.5
  590.000     7.262     7.924     0.306     0.084     0.000  108468.6   787742.8
  590.500     7.272     7.935     0.306     0.084     0.000  108734.2   790669.8
  591.000     7.282     7.946     0.306     0.084     0.000  108977.5   793624.0
  591.500     7.295     7.960     0.306     0.084     0.000  109339.1   797622.3
  592.000     7.309     7.975     0.306     0.083     0.000  109494.8   800268.9
  592.500     7.324     7.989     0.306     0.083     0.000  109930.8   805098.0
  593.000     7.339     8.006     0.305     0.083     0.000  109937.7   806855.3
  593.500     7.355     8.021     0.305     0.083     0.000  110408.1   812072.1
  594.000     7.371     8.038     0.303     0.083     0.000  110235.2   812538.9
  594.500     7.387     8.052     0.303     0.083     0.000  110698.6   817686.8
  595.000     7.402     8.068     0.301     0.082     0.000  110328.1   816595.6
  595.500     7.416     8.079     0.301     0.082     0.000  110762.0   821424.1
  596.000     7.430     8.094     0.299     0.081     0.000  110344.1   819849.3
  596.500     7.444     8.104     0.299     0.081     0.000  110751.3   824391.0
  597.000     7.457     8.118     0.298     0.081     0.000  110599.6   824725.6
  597.500     7.470     8.130     0.298     0.081     0.000  110999.5   829191.4
  598.000     7.484     8.144     0.297     0.081     0.000  111120.5   831580.8
  598.500     7.497     8.157     0.297     0.081     0.000  111534.0   836201.8
  599.000     7.511     8.172     0.297     0.081     0.000  111714.9   839108.0
  599.500     7.525     8.186     0.297     0.081     0.000  112148.1   843947.6
  600.000     7.539     8.202     0.296     0.081     0.000  112363.3   847148.1
  600.500     7.553     8.215     0.296     0.081     0.000  112793.4   851945.8
  601.000     7.566     8.230     0.296     0.080     0.000  112950.5   854605.8
  601.500     7.578     8.241     0.296     0.080     0.000  113335.8   858892.6
  602.000     7.589     8.253     0.295     0.080     0.000  113357.5   860266.4
  602.500     7.598     8.261     0.295     0.080     0.000  113656.6   863577.0
  603.000     7.605     8.269     0.294     0.080     0.000  113461.6   862915.7
  603.500     7.611     8.272     0.294     0.080     0.000  113646.5   864939.1
  604.000     7.614     8.276     0.292     0.079     0.000  112933.3   859881.7
  604.500     7.616     8.273     0.292     0.079     0.000  112999.5   860572.4
  605.000     7.615     8.272     0.291     0.079     0.000  112157.3   854105.0
  605.500     7.613     8.265     0.291     0.079     0.000  112108.6   853510.0
  606.000     7.609     8.261     0.289     0.078     0.000  111207.8   846211.3
  606.500     7.604     8.250     0.289     0.078     0.000  111057.0   844476.9
  607.000     7.597     8.243     0.287     0.078     0.000  110093.4   836382.1
  607.500     7.589     8.230     0.287     0.078     0.000  109859.7   833727.1
  608.000     7.580     8.220     0.286     0.077     0.000  109018.6   826324.0
  608.500     7.570     8.205     0.286     0.077     0.000  108721.1   822965.3
  609.000     7.558     8.193     0.285     0.077     0.000  107963.3   816027.2
  609.500     7.547     8.178     0.285     0.077     0.000  107623.4   812205.7
  610.000     7.534     8.165     0.284     0.077     0.000  107021.6   806353.7
  610.500     7.522     8.150     0.284     0.077     0.000  106657.2   802270.9
  611.000     7.509     8.136     0.284     0.077     0.000  106239.8   797766.2
  611.500     7.496     8.121     0.284     0.077     0.000  105863.1   793558.1
  612.000     7.483     8.107     0.284     0.077     0.000  105516.2   789568.7
  612.500     7.470     8.093     0.284     0.077     0.000  105134.2   785313.6
  613.000     7.456     8.078     0.285     0.077     0.000  104872.4   781953.8
  613.500     7.443     8.064     0.285     0.077     0.000  104483.9   777637.0
  614.000     7.429     8.050     0.284     0.077     0.000  103871.1   771645.8
  614.500     7.415     8.033     0.284     0.077     0.000  103478.2   767292.2
  615.000     7.401     8.018     0.284     0.077     0.000  102836.7   761078.5
  615.500     7.386     8.001     0.284     0.077     0.000  102432.3   756613.0
  616.000     7.372     7.985     0.283     0.077     0.000  101709.8   749773.9
  616.500     7.357     7.967     0.283     0.077     0.000  101290.4   745163.9
  617.000     7.341     7.950     0.282     0.076     0.000  100632.6   738774.3
  617.500     7.326     7.932     0.282     0.076     0.000  100196.1   734002.3
  618.000     7.310     7.914     0.282     0.076     0.000   99532.1   727543.9
  618.500     7.293     7.896     0.282     0.076     0.000   99081.0   722640.0
  619.000     7.277     7.878     0.282     0.076     0.000   98540.1   717065.1
  619.500     7.260     7.859     0.282     0.076     0.000   98074.0   712022.8
  620.000     7.243     7.840     0.282     0.076     0.000   97675.8   707455.7
  620.500     7.225     7.822     0.282     0.076     0.000   97194.1   702262.5
  621.000     7.208     7.803     0.282     0.076     0.000   96920.8   698561.0
  621.500     7.189     7.784     0.282     0.076     0.000   96431.2   693286.3
  622.000     7.171     7.765     0.284     0.077     0.000   96557.3   692453.0
  622.500     7.153     7.749     0.284     0.077     0.000   96080.9   687314.1
  623.000     7.137     7.731     0.285     0.077     0.000   96153.8   686209.6
  623.500     7.121     7.717     0.285     0.077     0.000   95750.1   681842.0
  624.000     7.108     7.703     0.286     0.078     0.000   95790.9   680882.9
  624.500     7.098     7.694     0.286     0.078     0.000   95536.5   678115.1
  625.000     7.092     7.688     0.286     0.078     0.000   95543.9   677581.5
  625.500     7.090     7.687     0.286     0.078     0.000   95500.2   677088.2
  626.000     7.092     7.689     0.287     0.078     0.000   95621.4   678183.9
  626.500     7.099     7.697     0.287     0.078     0.000   95795.3   680046.3
  627.000     7.109     7.708     0.286     0.078     0.000   95919.7   681892.9
  627.500     7.122     7.721     0.286     0.078     0.000   96253.0   685486.4
  628.000     7.136     7.736     0.285     0.077     0.000   96311.1   687269.5
  628.500     7.151     7.750     0.285     0.077     0.000   96702.3   691494.7
  629.000     7.165     7.766     0.285     0.077     0.000   96748.4   693203.8
  629.500     7.178     7.778     0.285     0.077     0.000   97098.6   696988.7
  630.000     7.190     7.790     0.283     0.077     0.000   96918.4   696795.4
  630.500     7.199     7.798     0.283     0.077     0.000   97178.2   699605.6
  631.000     7.207     7.806     0.282     0.076     0.000   96984.7   698976.8
  631.500     7.214     7.811     0.282     0.076     0.000   97161.5   700901.4
  632.000     7.220     7.817     0.282     0.076     0.000   96977.3   700130.1
  632.500     7.225     7.821     0.282     0.076     0.000   97118.9   701694.9
  633.000     7.231     7.827     0.281     0.076     0.000   96955.6   701070.9
  633.500     7.237     7.833     0.281     0.076     0.000   97114.4   702849.0
  634.000     7.245     7.840     0.280     0.076     0.000   97038.7   703010.2
  634.500     7.253     7.848     0.280     0.076     0.000   97242.9   705305.0
  635.000     7.262     7.858     0.280     0.076     0.000   97301.2   706627.6
  635.500     7.272     7.868     0.280     0.076     0.000   97548.5   709404.0
  636.000     7.283     7.879     0.280     0.076     0.000   97817.7   712391.6
  636.500     7.294     7.891     0.280     0.076     0.000   98085.1   715392.5
  637.000     7.304     7.902     0.280     0.076     0.000   98504.2   719506.4
  637.500     7.315     7.915     0.280     0.076     0.000   98765.4   722443.3
  638.000     7.325     7.926     0.281     0.076     0.000   99284.2   727234.1
  638.500     7.334     7.937     0.281     0.076     0.000   99518.4   729880.2
  639.000     7.343     7.947     0.282     0.076     0.000  100212.3   735843.1
  639.500     7.351     7.958     0.282     0.076     0.000  100402.0   738005.7
  640.000     7.357     7.965     0.283     0.077     0.000  101176.2   744385.5
  640.500     7.363     7.975     0.283     0.077     0.000  101304.9   745878.8
  641.000     7.367     7.979     0.286     0.077     0.000  102412.9   754466.3
  641.500     7.369     7.988     0.286     0.077     0.000  102456.6   755009.8
  642.000     7.370     7.988     0.288     0.078     0.000  103576.3   763321.3
  642.500     7.368     7.993     0.288     0.078     0.000  103515.5   762677.9
  643.000     7.364     7.989     0.291     0.079     0.000  104620.2   770424.6
