    Time      Ur        Uinf      Ct_adm    a        Yaw(deg)  Thrust     Power  
   22.000     5.754     6.870     0.541     0.161     0.000  138735.4   798236.1
   22.500     5.788     6.902     0.541     0.161     0.000  140182.2   811339.6
   23.000     5.820     6.941     0.538     0.160     0.000  140246.6   816295.7
   23.500     5.852     6.968     0.538     0.160     0.000  141589.1   828618.2
   24.000     5.882     7.003     0.534     0.159     0.000  141426.4   831847.2
   24.500     5.910     7.025     0.534     0.159     0.000  142601.9   842756.5
   25.000     5.935     7.055     0.531     0.157     0.000  142213.3   844021.1
   25.500     5.958     7.071     0.531     0.157     0.000  143177.4   853032.2
   26.000     5.977     7.094     0.527     0.156     0.000  142575.7   852241.6
   26.500     5.995     7.104     0.527     0.156     0.000  143308.6   859098.8
   27.000     6.009     7.120     0.523     0.155     0.000  142518.6   856330.5
   27.500     6.020     7.123     0.523     0.155     0.000  143025.1   861019.5
   28.000     6.028     7.133     0.520     0.154     0.000  142081.7   856506.1
   28.500     6.034     7.130     0.520     0.154     0.000  142385.9   859215.7
   29.000     6.038     7.134     0.517     0.153     0.000  141337.9   853349.0
   29.500     6.039     7.126     0.517     0.153     0.000  141476.4   854408.0
   30.000     6.038     7.125     0.514     0.151     0.000  140389.4   847730.4
   30.500     6.036     7.114     0.514     0.151     0.000  140404.6   847545.9
   31.000     6.033     7.110     0.512     0.151     0.000  139356.0   840698.5
   31.500     6.028     7.097     0.512     0.151     0.000  139290.8   839700.4
   32.000     6.023     7.090     0.509     0.150     0.000  138355.4   833309.2
   32.500     6.017     7.078     0.509     0.150     0.000  138248.0   831892.5
   33.000     6.011     7.070     0.508     0.149     0.000  137478.2   826425.5
   33.500     6.005     7.059     0.508     0.149     0.000  137356.7   824891.8
   34.000     6.000     7.052     0.507     0.149     0.000  136764.8   820524.8
   34.500     5.994     7.042     0.507     0.149     0.000  136642.6   819032.0
   35.000     5.988     7.035     0.506     0.148     0.000  136196.0   815608.8
   35.500     5.983     7.027     0.506     0.148     0.000  136070.6   814156.6
   36.000     5.978     7.021     0.505     0.148     0.000  135707.4   811286.9
   36.500     5.973     7.013     0.505     0.148     0.000  135562.5   809737.1
   37.000     5.968     7.007     0.505     0.148     0.000  135212.3   806931.0
   37.500     5.962     6.999     0.505     0.148     0.000  135023.2   805053.3
   38.000     5.956     6.992     0.504     0.148     0.000  134624.6   801851.8
   38.500     5.949     6.982     0.504     0.148     0.000  134366.3   799405.9
   39.000     5.942     6.973     0.504     0.148     0.000  133877.4   795474.1
   39.500     5.933     6.962     0.504     0.148     0.000  133533.7   792296.7
   40.000     5.924     6.951     0.503     0.148     0.000  132932.1   787457.6
   40.500     5.913     6.937     0.503     0.148     0.000  132501.1   783519.5
   41.000     5.902     6.923     0.502     0.147     0.000  131777.1   777725.3
   41.500     5.890     6.907     0.502     0.147     0.000  131269.2   773117.8
   42.000     5.876     6.892     0.502     0.147     0.000  130418.6   766391.4
   42.500     5.863     6.873     0.502     0.147     0.000  129850.3   761265.4
   43.000     5.848     6.856     0.501     0.147     0.000  128873.1   753667.6
   43.500     5.833     6.836     0.501     0.147     0.000  128263.7   748198.0
   44.000     5.818     6.818     0.499     0.146     0.000  127175.5   739894.3
   44.500     5.803     6.796     0.499     0.146     0.000  126550.7   734310.4
   45.000     5.787     6.778     0.498     0.146     0.000  125400.0   725680.8
   45.500     5.772     6.756     0.498     0.146     0.000  124796.4   720302.5
   46.000     5.757     6.739     0.496     0.145     0.000  123667.1   711958.9
   46.500     5.743     6.719     0.496     0.145     0.000  123132.1   707194.0
   47.000     5.731     6.704     0.495     0.145     0.000  122126.2   699868.8
   47.500     5.720     6.687     0.495     0.145     0.000  121708.6   696143.6
   48.000     5.710     6.676     0.494     0.144     0.000  120918.9   690502.0
   48.500     5.703     6.664     0.494     0.144     0.000  120656.6   688148.0
   49.000     5.698     6.658     0.493     0.144     0.000  120145.9   684625.4
   49.500     5.696     6.652     0.493     0.144     0.000  120058.7   683795.7
   50.000     5.695     6.652     0.492     0.144     0.000  119850.5   682523.0
   50.500     5.696     6.652     0.492     0.144     0.000  119947.4   683245.3
   51.000     5.700     6.655     0.492     0.144     0.000  120025.7   684098.4
   51.500     5.705     6.661     0.492     0.144     0.000  120323.3   686456.9
   52.000     5.713     6.670     0.491     0.143     0.000  120642.4   689204.0
   52.500     5.723     6.681     0.491     0.143     0.000  121175.2   693479.8
   53.000     5.736     6.696     0.491     0.143     0.000  121676.7   697915.9
   53.500     5.752     6.713     0.491     0.143     0.000  122484.8   704507.5
   54.000     5.771     6.736     0.490     0.143     0.000  123110.8   710465.5
   54.500     5.794     6.760     0.490     0.143     0.000  124208.9   719609.1
   55.000     5.819     6.790     0.489     0.142     0.000  124906.7   726856.7
   55.500     5.848     6.819     0.489     0.142     0.000  126255.4   738330.9
   56.000     5.879     6.855     0.487     0.142     0.000  126974.2   746452.0
   56.500     5.912     6.888     0.487     0.142     0.000  128473.0   759471.5
   57.000     5.945     6.927     0.484     0.141     0.000  129160.0   767839.8
   57.500     5.979     6.959     0.484     0.141     0.000  130668.6   781202.9
   58.000     6.011     6.997     0.482     0.140     0.000  131271.7   789078.3
   58.500     6.042     7.027     0.482     0.140     0.000  132645.4   801477.5
   59.000     6.071     7.061     0.480     0.139     0.000  133120.2   808168.6
   59.500     6.097     7.085     0.480     0.139     0.000  134245.5   818522.1
   60.000     6.120     7.112     0.478     0.139     0.000  134564.5   823549.6
   60.500     6.140     7.130     0.478     0.139     0.000  135380.6   831233.1
   61.000     6.156     7.149     0.477     0.138     0.000  135538.5   834418.9
   61.500     6.170     7.161     0.477     0.138     0.000  136038.8   839307.5
   62.000     6.180     7.173     0.476     0.138     0.000  136053.6   840772.3
   62.500     6.187     7.179     0.476     0.138     0.000  136271.4   843123.2
   63.000     6.192     7.184     0.476     0.138     0.000  136182.9   843215.3
   63.500     6.194     7.186     0.476     0.138     0.000  136166.5   843438.9
   64.000     6.194     7.186     0.476     0.138     0.000  136030.0   842615.4
   64.500     6.192     7.184     0.476     0.138     0.000  135823.7   841080.9
   65.000     6.189     7.179     0.476     0.138     0.000  135698.7   839788.7
   65.500     6.183     7.174     0.476     0.138     0.000  135336.1   836767.6
   66.000     6.175     7.165     0.477     0.138     0.000  135275.2   835386.6
   66.500     6.166     7.157     0.477     0.138     0.000  134787.0   831132.0
   67.000     6.156     7.145     0.479     0.139     0.000  134822.5   829934.4
   67.500     6.144     7.135     0.479     0.139     0.000  134244.8   824773.7
   68.000     6.131     7.121     0.480     0.140     0.000  134375.7   823873.0
   68.500     6.118     7.110     0.480     0.140     0.000  133751.9   818228.2
   69.000     6.104     7.094     0.483     0.140     0.000  133939.5   817543.7
   69.500     6.090     7.084     0.483     0.140     0.000  133313.1   811851.3
   70.000     6.076     7.068     0.485     0.141     0.000  133489.9   811120.4
   70.500     6.063     7.058     0.485     0.141     0.000  132893.3   805710.5
   71.000     6.050     7.044     0.486     0.142     0.000  132983.6   804570.9
   71.500     6.038     7.034     0.486     0.142     0.000  132430.0   799580.1
   72.000     6.026     7.020     0.488     0.142     0.000  132374.3   797692.4
   72.500     6.015     7.010     0.488     0.142     0.000  131854.4   793039.1
   73.000     6.003     6.997     0.488     0.142     0.000  131624.6   790180.6
   73.500     5.992     6.986     0.488     0.142     0.000  131111.2   785612.4
   74.000     5.980     6.973     0.489     0.142     0.000  130714.1   781726.9
   74.500     5.968     6.960     0.489     0.142     0.000  130169.5   776899.2
   75.000     5.956     6.945     0.489     0.142     0.000  129638.3   772070.9
   75.500     5.942     6.929     0.489     0.142     0.000  129022.0   766622.5
   76.000     5.927     6.912     0.489     0.143     0.000  128402.5   761020.4
   76.500     5.910     6.893     0.489     0.143     0.000  127677.8   754635.0
   77.000     5.893     6.872     0.489     0.143     0.000  127016.5   748452.0
   77.500     5.873     6.850     0.489     0.143     0.000  126154.8   740894.2
   78.000     5.851     6.825     0.490     0.143     0.000  125492.5   734318.5
   78.500     5.828     6.800     0.490     0.143     0.000  124476.7   725463.7
   79.000     5.803     6.771     0.491     0.143     0.000  123850.1   718695.2
   79.500     5.776     6.742     0.491     0.143     0.000  122678.4   708556.8
   80.000     5.747     6.709     0.493     0.144     0.000  122127.7   701856.8
   80.500     5.716     6.678     0.493     0.144     0.000  120816.3   690608.8
   81.000     5.684     6.641     0.496     0.145     0.000  120388.0   684320.8
   81.500     5.651     6.609     0.496     0.145     0.000  118973.8   672307.6
   82.000     5.617     6.570     0.499     0.146     0.000  118720.2   666850.8
   82.500     5.582     6.538     0.499     0.146     0.000  117258.8   654563.2
   83.000     5.548     6.498     0.504     0.148     0.000  117230.3   650373.0
   83.500     5.513     6.469     0.504     0.148     0.000  115791.5   638396.3
   84.000     5.480     6.430     0.509     0.150     0.000  116023.2   635832.5
   84.500     5.448     6.406     0.509     0.150     0.000  114683.3   624779.1
   85.000     5.418     6.370     0.514     0.151     0.000  115180.4   624030.0
   85.500     5.389     6.351     0.514     0.151     0.000  114010.8   614445.9
   86.000     5.364     6.321     0.520     0.153     0.000  114749.3   615510.1
   86.500     5.341     6.309     0.520     0.153     0.000  113803.3   607780.6
   87.000     5.321     6.285     0.525     0.155     0.000  114736.8   610483.9
   87.500     5.303     6.279     0.525     0.155     0.000  114038.3   604756.7
   88.000     5.289     6.262     0.530     0.157     0.000  115100.3   608747.7
   88.500     5.277     6.262     0.530     0.157     0.000  114639.6   604915.4
   89.000     5.267     6.251     0.535     0.159     0.000  115751.2   609710.8
   89.500     5.260     6.254     0.535     0.159     0.000  115491.2   607462.0
   90.000     5.254     6.248     0.539     0.160     0.000  116582.0   612577.5
   90.500     5.250     6.253     0.539     0.160     0.000  116471.0   611500.5
   91.000     5.248     6.250     0.546     0.163     0.000  118716.7   622980.1
   91.500     5.245     6.266     0.546     0.163     0.000  118668.9   622397.7
   92.000     5.243     6.265     0.553     0.166     0.000  120956.3   634198.6
   92.500     5.241     6.282     0.553     0.166     0.000  120934.2   633824.2
   93.000     5.240     6.280     0.560     0.168     0.000  123234.7   645728.5
   93.500     5.238     6.297     0.560     0.168     0.000  123215.1   645385.3
   94.000     5.237     6.296     0.567     0.171     0.000  125509.7   657251.2
   94.500     5.235     6.313     0.567     0.171     0.000  125475.3   656808.6
   95.000     5.233     6.311     0.572     0.173     0.000  127375.5   666558.4
   95.500     5.231     6.325     0.572     0.173     0.000  127316.6   665943.9
   96.000     5.228     6.322     0.576     0.175     0.000  128652.5   672654.0
   96.500     5.225     6.330     0.576     0.175     0.000  128554.1   671750.2
   97.000     5.222     6.327     0.579     0.176     0.000  129457.0   676056.1
   97.500     5.218     6.330     0.579     0.176     0.000  129293.2   674656.5
   98.000     5.213     6.324     0.581     0.176     0.000  129790.4   676638.9
   98.500     5.208     6.323     0.581     0.176     0.000  129541.8   674594.0
   99.000     5.201     6.316     0.583     0.177     0.000  129780.1   675001.3
   99.500     5.194     6.311     0.583     0.177     0.000  129441.1   672283.2
  100.000     5.186     6.301     0.585     0.178     0.000  129806.6   673154.4
  100.500     5.177     6.297     0.585     0.178     0.000  129376.2   669780.2
  101.000     5.168     6.286     0.586     0.178     0.000  129248.5   667932.9
  101.500     5.158     6.277     0.586     0.178     0.000  128754.1   664128.8
  102.000     5.148     6.265     0.585     0.178     0.000  128045.6   659191.1
  102.500     5.138     6.251     0.585     0.178     0.000  127510.6   655125.7
  103.000     5.127     6.238     0.586     0.178     0.000  127143.5   651871.8
  103.500     5.116     6.225     0.586     0.178     0.000  126550.1   647382.0
  104.000     5.104     6.211     0.585     0.178     0.000  125577.9   640895.1
  104.500     5.091     6.192     0.585     0.178     0.000  124943.4   636098.0
  105.000     5.078     6.176     0.585     0.178     0.000  124431.1   631857.5
  105.500     5.064     6.161     0.585     0.178     0.000  123741.3   626648.6
  106.000     5.050     6.144     0.584     0.177     0.000  122576.0   618998.6
  106.500     5.036     6.122     0.584     0.177     0.000  121870.8   613692.4
  107.000     5.021     6.105     0.581     0.176     0.000  120317.9   604125.7
  107.500     5.007     6.080     0.581     0.176     0.000  119636.5   599026.2
  108.000     4.993     6.063     0.579     0.175     0.000  118129.7   589838.5
  108.500     4.980     6.040     0.579     0.175     0.000  117501.2   585162.8
  109.000     4.967     6.024     0.575     0.174     0.000  115830.0   575375.8
  109.500     4.956     6.001     0.575     0.174     0.000  115292.2   571394.4
  110.000     4.945     5.988     0.571     0.173     0.000  113579.4   561696.4
  110.500     4.936     5.966     0.571     0.173     0.000  113160.7   558603.0
  111.000     4.928     5.956     0.567     0.171     0.000  111411.1   549060.1
  111.500     4.922     5.936     0.567     0.171     0.000  111132.6   546989.9
  112.000     4.917     5.930     0.562     0.169     0.000  109553.3   538642.0
  112.500     4.913     5.914     0.562     0.169     0.000  109420.9   537628.1
  113.000     4.911     5.911     0.557     0.167     0.000  107975.4   530287.1
  113.500     4.911     5.898     0.557     0.167     0.000  107989.1   530331.3
  114.000     4.912     5.899     0.552     0.166     0.000  106626.0   523737.3
  114.500     4.915     5.890     0.552     0.166     0.000  106779.7   524809.4
  115.000     4.919     5.895     0.548     0.164     0.000  105679.3   519832.5
  115.500     4.925     5.890     0.548     0.164     0.000  105954.5   521816.0
  116.000     4.932     5.898     0.547     0.163     0.000  105879.5   522178.9
  116.500     4.940     5.904     0.547     0.163     0.000  106236.2   524791.2
  117.000     4.949     5.915     0.542     0.161     0.000  105155.7   520379.8
  117.500     4.959     5.914     0.542     0.161     0.000  105602.2   523684.2
  118.000     4.970     5.927     0.537     0.160     0.000  104786.2   520780.9
  118.500     4.982     5.930     0.537     0.160     0.000  105304.9   524639.3
  119.000     4.995     5.945     0.532     0.158     0.000  104501.4   521951.1
  119.500     5.009     5.949     0.532     0.158     0.000  105091.8   526354.7
  120.000     5.023     5.966     0.529     0.157     0.000  104780.8   526298.7
  120.500     5.038     5.976     0.529     0.157     0.000  105446.0   531273.8
  121.000     5.055     5.995     0.523     0.155     0.000  104361.4   527502.1
  121.500     5.073     6.001     0.523     0.155     0.000  105137.6   533338.4
  122.000     5.092     6.024     0.519     0.153     0.000  104731.8   533289.2
  122.500     5.113     6.038     0.519     0.153     0.000  105625.8   540066.7
  123.000     5.135     6.064     0.514     0.151     0.000  105122.2   539834.2
  123.500     5.160     6.080     0.514     0.151     0.000  106149.0   547704.1
  124.000     5.186     6.111     0.509     0.150     0.000  105712.7   548176.9
  124.500     5.214     6.131     0.509     0.150     0.000  106872.3   557181.2
  125.000     5.243     6.165     0.504     0.148     0.000  106766.5   559748.0
  125.500     5.274     6.190     0.504     0.148     0.000  108042.0   569800.0
  126.000     5.306     6.228     0.500     0.146     0.000  107982.5   572954.5
  126.500     5.340     6.256     0.500     0.146     0.000  109350.0   583902.3
  127.000     5.374     6.296     0.496     0.145     0.000  109448.4   588186.1
  127.500     5.410     6.327     0.496     0.145     0.000  110872.2   599770.9
  128.000     5.445     6.368     0.492     0.144     0.000  111153.2   605237.6
  128.500     5.481     6.401     0.492     0.144     0.000  112589.0   617104.7
  129.000     5.516     6.442     0.489     0.142     0.000  112831.7   622423.7
  129.500     5.552     6.474     0.489     0.142     0.000  114230.9   634156.0
  130.000     5.585     6.513     0.486     0.141     0.000  114559.2   639851.3
  130.500     5.618     6.543     0.486     0.141     0.000  115867.5   650958.2
  131.000     5.649     6.579     0.483     0.140     0.000  116188.9   656340.6
  131.500     5.678     6.605     0.483     0.140     0.000  117355.9   666348.2
  132.000     5.705     6.636     0.481     0.140     0.000  117783.1   671907.0
  132.500     5.729     6.660     0.481     0.140     0.000  118768.2   680422.1
  133.000     5.751     6.685     0.479     0.139     0.000  119118.5   685010.2
  133.500     5.770     6.703     0.479     0.139     0.000  119903.4   691841.0
  134.000     5.787     6.723     0.478     0.139     0.000  120127.3   695141.1
  134.500     5.801     6.736     0.478     0.139     0.000  120716.2   700306.1
  135.000     5.814     6.750     0.477     0.138     0.000  120876.0   702716.6
  135.500     5.824     6.760     0.477     0.138     0.000  121289.4   706385.4
  136.000     5.833     6.770     0.476     0.138     0.000  121415.3   708161.2
  136.500     5.840     6.776     0.476     0.138     0.000  121682.5   710585.5
  137.000     5.845     6.783     0.476     0.138     0.000  121598.2   710787.7
  137.500     5.850     6.786     0.476     0.138     0.000  121754.9   712276.0
  138.000     5.854     6.790     0.475     0.138     0.000  121667.3   712207.8
  138.500     5.857     6.792     0.475     0.138     0.000  121738.4   712971.9
  139.000     5.859     6.795     0.475     0.138     0.000  121696.6   712971.5
  139.500     5.860     6.795     0.475     0.138     0.000  121695.8   713119.2
  140.000     5.860     6.796     0.475     0.138     0.000  121665.6   712997.8
  140.500     5.860     6.796     0.475     0.138     0.000  121596.5   712546.5
  141.000     5.859     6.794     0.475     0.138     0.000  121553.6   712141.6
  141.500     5.856     6.792     0.475     0.138     0.000  121411.0   711030.9
  142.000     5.853     6.788     0.476     0.138     0.000  121428.6   710730.8
  142.500     5.848     6.784     0.476     0.138     0.000  121200.3   708838.9
  143.000     5.843     6.778     0.477     0.138     0.000  121225.3   708283.4
  143.500     5.835     6.772     0.477     0.138     0.000  120902.3   705519.8
  144.000     5.827     6.762     0.477     0.139     0.000  120872.5   704317.0
  144.500     5.817     6.753     0.477     0.139     0.000  120455.9   700687.3
  145.000     5.806     6.740     0.479     0.139     0.000  120387.7   698952.1
  145.500     5.793     6.728     0.479     0.139     0.000  119891.1   694584.2
  146.000     5.780     6.713     0.479     0.139     0.000  119619.6   691435.5
  146.500     5.766     6.699     0.479     0.139     0.000  119075.3   686635.5
  147.000     5.752     6.682     0.480     0.139     0.000  118684.6   682701.9
  147.500     5.738     6.667     0.480     0.139     0.000  118129.5   677822.5
  148.000     5.724     6.651     0.480     0.139     0.000  117556.7   672887.3
  148.500     5.710     6.635     0.480     0.139     0.000  117028.5   668276.3
  149.000     5.697     6.620     0.479     0.139     0.000  116408.6   663226.7
  149.500     5.685     6.605     0.479     0.139     0.000  115936.1   659121.1
  150.000     5.674     6.591     0.479     0.139     0.000  115271.8   654032.0
  150.500     5.663     6.578     0.479     0.139     0.000  114881.6   650630.1
  151.000     5.654     6.567     0.478     0.139     0.000  114313.1   646341.1
  151.500     5.646     6.556     0.478     0.139     0.000  114026.4   643798.4
  152.000     5.639     6.548     0.477     0.138     0.000  113520.9   640168.0
  152.500     5.634     6.539     0.477     0.138     0.000  113355.6   638634.1
  153.000     5.630     6.535     0.476     0.138     0.000  113000.5   636192.5
  153.500     5.628     6.530     0.476     0.138     0.000  112957.8   635690.2
  154.000     5.627     6.529     0.475     0.138     0.000  112667.4   633946.6
  154.500     5.627     6.527     0.475     0.138     0.000  112733.5   634370.0
  155.000     5.629     6.529     0.475     0.138     0.000  112723.3   634484.4
  155.500     5.631     6.531     0.475     0.138     0.000  112866.4   635571.0
  156.000     5.634     6.535     0.475     0.138     0.000  112914.2   636201.8
  156.500     5.638     6.538     0.475     0.138     0.000  113104.1   637701.7
  157.000     5.642     6.543     0.475     0.138     0.000  113246.5   638976.3
  157.500     5.647     6.547     0.475     0.138     0.000  113453.4   640643.5
  158.000     5.651     6.553     0.475     0.138     0.000  113706.9   642583.9
  158.500     5.656     6.558     0.475     0.138     0.000  113905.6   644206.8
  159.000     5.660     6.563     0.475     0.138     0.000  114296.1   646899.6
  159.500     5.664     6.569     0.475     0.138     0.000  114467.8   648314.3
  160.000     5.667     6.573     0.477     0.138     0.000  115051.7   652034.5
  160.500     5.670     6.580     0.477     0.138     0.000  115184.0   653129.3
  161.000     5.673     6.583     0.479     0.139     0.000  115945.7   657759.0
  161.500     5.675     6.591     0.479     0.139     0.000  116034.8   658491.3
  162.000     5.677     6.593     0.481     0.140     0.000  116992.0   664121.9
  162.500     5.678     6.601     0.481     0.140     0.000  117040.1   664502.4
  163.000     5.678     6.602     0.483     0.141     0.000  117825.1   669053.6
  163.500     5.679     6.608     0.483     0.141     0.000  117848.5   669218.2
  164.000     5.679     6.608     0.486     0.142     0.000  118876.2   675091.7
  164.500     5.679     6.616     0.486     0.142     0.000  118883.1   675109.4
  165.000     5.679     6.616     0.490     0.143     0.000  120041.0   681696.1
  165.500     5.679     6.625     0.490     0.143     0.000  120044.7   681685.2
  166.000     5.679     6.625     0.493     0.144     0.000  121314.9   688928.2
  166.500     5.679     6.635     0.493     0.144     0.000  121329.1   689014.3
  167.000     5.680     6.636     0.497     0.146     0.000  122812.0   697528.3
  167.500     5.680     6.648     0.497     0.146     0.000  122844.1   697783.6
  168.000     5.682     6.649     0.501     0.147     0.000  124345.4   706486.7
  168.500     5.683     6.662     0.501     0.147     0.000  124399.3   706951.7
  169.000     5.685     6.664     0.505     0.148     0.000  125888.3   715668.1
  169.500     5.687     6.678     0.505     0.148     0.000  125954.2   716262.2
  170.000     5.689     6.680     0.509     0.150     0.000  127374.4   724620.7
  170.500     5.691     6.693     0.509     0.150     0.000  127426.9   725124.6
  171.000     5.692     6.694     0.513     0.151     0.000  128916.6   733812.9
  171.500     5.693     6.706     0.513     0.151     0.000  128911.9   733845.8
  172.000     5.693     6.706     0.517     0.153     0.000  130242.4   741417.2
  172.500     5.691     6.715     0.517     0.153     0.000  130137.6   740606.4
  173.000     5.688     6.712     0.521     0.154     0.000  131322.0   747007.0
  173.500     5.684     6.717     0.521     0.154     0.000  131080.7   745036.7
  174.000     5.678     6.710     0.524     0.155     0.000  132116.8   750165.3
  174.500     5.670     6.712     0.524     0.155     0.000  131720.5   746879.1
  175.000     5.661     6.701     0.528     0.157     0.000  132700.9   751236.8
  175.500     5.650     6.699     0.528     0.157     0.000  132151.2   746658.8
  176.000     5.638     6.685     0.532     0.158     0.000  133020.5   749969.0
  176.500     5.624     6.680     0.532     0.158     0.000  132342.6   744326.6
  177.000     5.610     6.663     0.536     0.160     0.000  133141.1   746914.8
  177.500     5.594     6.657     0.536     0.160     0.000  132372.0   740534.8
  178.000     5.579     6.638     0.541     0.161     0.000  133124.3   742652.8
  178.500     5.562     6.630     0.541     0.161     0.000  132301.7   735863.0
  179.000     5.546     6.611     0.544     0.162     0.000  132837.0   736660.4
  179.500     5.529     6.601     0.544     0.162     0.000  131994.7   729748.3
  180.000     5.512     6.581     0.548     0.164     0.000  132555.5   730645.9
  180.500     5.495     6.572     0.548     0.164     0.000  131700.8   723671.2
  181.000     5.478     6.552     0.553     0.166     0.000  132698.8   726915.9
  181.500     5.460     6.546     0.553     0.166     0.000  131807.8   719682.7
  182.000     5.442     6.524     0.557     0.167     0.000  132282.5   719936.3
  182.500     5.424     6.513     0.557     0.167     0.000  131359.6   712483.0
  183.000     5.405     6.491     0.561     0.169     0.000  131913.4   713044.6
  183.500     5.386     6.480     0.561     0.169     0.000  130940.2   705224.1
  184.000     5.366     6.456     0.566     0.170     0.000  131452.2   705399.9
  184.500     5.346     6.444     0.566     0.170     0.000  130425.3   697188.7
  185.000     5.325     6.419     0.570     0.172     0.000  131050.7   697814.6
  185.500     5.303     6.406     0.570     0.172     0.000  129975.9   689263.6
  186.000     5.281     6.380     0.576     0.174     0.000  130856.0   691110.2
  186.500     5.259     6.370     0.576     0.174     0.000  129750.7   682358.6
  187.000     5.237     6.343     0.581     0.176     0.000  130527.2   683587.5
  187.500     5.215     6.332     0.581     0.176     0.000  129437.9   674999.7
  188.000     5.194     6.306     0.587     0.179     0.000  130572.1   678145.7
  188.500     5.172     6.299     0.587     0.179     0.000  129535.2   670001.3
  189.000     5.153     6.275     0.594     0.181     0.000  130800.4   673968.6
  189.500     5.133     6.271     0.594     0.181     0.000  129865.0   666645.0
  190.000     5.116     6.250     0.600     0.184     0.000  131225.1   671375.8
  190.500     5.100     6.249     0.600     0.184     0.000  130438.3   665234.1
  191.000     5.086     6.232     0.607     0.186     0.000  131940.4   671092.7
  191.500     5.074     6.236     0.607     0.186     0.000  131336.4   666401.8
  192.000     5.065     6.225     0.613     0.189     0.000  133013.1   673648.1
  192.500     5.057     6.234     0.613     0.189     0.000  132608.7   670546.1
  193.000     5.052     6.228     0.619     0.191     0.000  134472.9   679291.0
  193.500     5.048     6.242     0.619     0.191     0.000  134262.6   677740.4
  194.000     5.047     6.241     0.625     0.194     0.000  136303.3   687902.5
  194.500     5.047     6.260     0.625     0.194     0.000  136258.6   687677.7
  195.000     5.049     6.262     0.631     0.196     0.000  138444.0   699001.3
  195.500     5.052     6.285     0.631     0.196     0.000  138521.1   699751.9
  196.000     5.056     6.290     0.637     0.199     0.000  140808.3   711898.4
  196.500     5.060     6.314     0.637     0.199     0.000  140960.4   713258.6
  197.000     5.065     6.321     0.642     0.201     0.000  143307.1   725905.0
  197.500     5.070     6.346     0.642     0.201     0.000  143492.6   727560.2
  198.000     5.076     6.353     0.648     0.203     0.000  145792.2   740077.3
